F001,2,-12.36974306,8.59447062
F002,4,2.363618131,-1.109806643
F003,2,33.00587439,33.32111923
F004,3,-37.86951843,24.70588796
F005,5,-11.3538257,14.72913146
F006,2,-22.02614476,-31.06391189
F007,4,25.02848735,-25.77594596
F008,2,26.16329683,-4.312900533
F009,4,24.83921411,24.17727572
F010,4,-30.96840204,12.69880913
F011,3,-27.15730357,19.92068057
F012,2,-3.091070479,6.916305044
F013,2,28.0676708,2.80291118
F014,2,-34.32464432,-23.75269939
F015,5,-29.24573662,20.96854211
F016,5,23.33594624,-30.7112784
F017,4,1.228624245,-7.596316741
F018,3,36.08184518,35.18544107
F019,4,-25.95526778,-23.18486837
F020,3,6.248762039,-8.4016032
F021,4,17.40404673,-23.39734154
F022,1,22.39248915,25.54661748
F023,2,25.73470045,23.21296958
F024,4,-33.79953292,-21.97707943
F025,5,-34.55687803,-29.57410806
F026,3,-10.14891069,10.58900068
F027,2,-4.369591364,-11.48495989
F028,4,28.87282139,2.396717546
F029,4,20.56330529,21.91960385
F030,4,-39.01364789,17.86357891
F031,3,-30.21021641,-21.86446723
F032,2,-8.866717918,2.999896616
F033,2,-37.45657783,23.2736758
F034,4,-36.2783197,-35.7147845
F035,1,-4.105243404,-1.335877852
F036,1,31.27548354,-3.032618713
F037,3,18.03885429,-22.21743037
F038,1,-2.595332389,1.641223758
F039,2,2.990613277,-5.798019032
F040,2,25.33138105,2.755122232
F041,3,-35.89508535,14.36807488
F042,5,-34.64397544,-20.85469964
F043,1,30.5724362,-1.196881212
F044,1,-28.88776107,21.28083928
F045,3,25.71050865,-3.914141007
F046,2,-36.88050359,-39.43099579
F047,5,33.45163731,-21.11383037
F048,3,29.29263387,-26.06612727
F049,1,22.15047541,3.543718168
F050,1,8.943605848,-6.418361619
F051,5,-37.80597406,19.7017233
F052,2,7.262317275,-10.95888106
F053,2,24.95693146,-1.652498516
F054,3,-29.75886275,13.29438299
F055,5,31.31180532,-29.41616937
F056,1,-15.36165134,9.595030155
F057,2,-33.20520548,13.75257938
F058,2,36.70834152,35.02759662
F059,5,-32.49929815,-39.47807754
F060,3,8.321042752,-1.625725879
F061,1,-31.07737262,-27.65253526
F062,2,-11.46407961,13.70668021
F063,3,-33.20787187,16.3580826
F064,5,-35.21790924,10.80316783
F065,2,22.01876371,-3.880050347
F066,5,-11.20945559,0.706632618
F067,1,24.57404641,30.47246373
F068,2,-15.36220525,14.67315805
F069,1,-33.19532472,-24.0243487
F070,2,-24.76516069,-22.28500932
F071,1,-20.35158563,-32.99469094
F072,2,-15.5936712,10.02045068
F073,1,-36.02282463,14.00613171
F074,5,-36.05688533,-32.1482092
F075,5,-34.44248802,13.38282377
F076,3,30.4385305,-0.933121783
F077,1,-4.072408799,4.32512887
F078,5,-11.2249776,1.625844602
F079,4,-38.50472442,12.45159483
F080,2,24.01276294,-36.66947227
F081,3,-6.435276476,0.583054705
F082,3,0.810325331,-6.920716365
F083,3,35.77450171,22.02589315
F084,1,29.70292321,-1.379843514
F085,1,-30.990637,11.07428913
F086,5,29.69444936,3.418065481
F087,3,24.22688781,-35.98220311
F088,4,-37.68058269,-30.52506979
F089,4,-32.07637012,-24.19863558
F090,2,30.74378285,-0.964092608
F091,5,31.13296291,1.395472278
F092,2,32.80620829,-20.27784002
F093,4,-38.89639498,25.62254992
F094,4,15.88856148,-18.44436524
F095,3,24.15866855,-0.11351726
F096,1,17.63316062,-35.79217686
F097,4,20.11881409,-29.6200291
F098,5,-11.2139069,8.853351117
F099,3,-26.01639935,20.55086361
F100,3,-28.89041209,22.65562072
F101,3,20.24373801,34.83273191
F102,1,22.71009895,21.65692851
F103,4,27.58321119,-0.360997357
F104,5,-20.91716227,-26.9257588
F105,3,1.672658236,-14.02133414
F106,1,30.01293575,36.12789184
F107,3,27.20615398,34.44687028
F108,3,-11.37833631,2.198929103
F109,3,-2.860560385,-2.344595657
F110,3,-7.782295656,3.507445272
F111,5,-31.5649698,-22.31635681
F112,3,-33.11889403,24.12642228
F113,3,-3.984982219,11.52226378
F114,3,30.19427079,-4.131480453
F115,1,-13.09967716,0.131491768
F116,1,-5.079030178,2.143598362
F117,1,19.1345153,-34.26983921
F118,4,-24.66142091,-35.06578015
F119,5,-3.663061481,-1.253737397
F120,3,17.05902444,-31.13999499
F121,3,25.38965951,32.24677558
F122,5,-37.62538839,-30.4035078
F123,2,-39.07471544,15.861705
F124,4,1.298580746,-2.479973541
F125,4,23.04041143,2.200113106
F126,5,24.9041332,3.604941176
F127,3,-23.46630927,-33.71325519
F128,1,-6.450883378,4.255039461
F129,4,17.94203974,-25.85303708
F130,3,30.49480642,2.079646542
F131,5,28.86927035,0.342995626
F132,4,-26.76601008,-29.69202514
F133,1,5.614491908,-10.47381934
F134,1,33.38353848,-31.56784406
F135,1,5.628165196,-11.18627135
F136,1,-28.34931166,-25.46787225
F137,5,-38.01810357,25.16587424
F138,2,-22.63308164,-38.91698839
F139,4,22.837163,2.526592968
F140,3,-31.29996319,-30.89389369
F141,3,35.85040972,28.55732412
F142,2,29.65303967,0.192628324
F143,1,-0.041293865,-2.815948813
F144,1,-32.38432979,16.01331935
F145,5,-14.75463922,12.43379301
F146,2,34.122236,33.8320235
F147,1,22.86281388,-20.11783429
F148,1,-26.95795214,13.85869068
F149,3,27.41831397,28.85905682
F150,5,-26.50298348,-31.23270405
F151,1,29.55693023,-36.51163791
F152,3,0.800800911,-10.7684693
F153,2,16.3410705,-25.22485471
F154,5,6.691913817,-10.91635139
F155,2,28.56995697,34.70486994
F156,5,-7.518327469,11.77704915
F157,1,25.99630073,-20.76430527
F158,1,-12.09639234,11.58814455
F159,3,20.97723582,20.1054235
F160,5,31.7982835,-0.765088145
F161,5,-0.652014762,-9.781957389
F162,3,-33.36668054,-26.2375962
F163,1,34.76444359,25.60523386
F164,4,30.31233116,-28.01227546
F165,3,34.74667998,20.22648733
F166,4,29.94445378,-24.29402353
F167,1,-23.47778242,-34.62079379
F168,4,-26.37417051,11.16706959
F169,3,24.19865694,3.214966236
F170,5,23.58754883,-36.8185825
F171,2,24.82630153,-4.25412499
F172,4,34.05194964,31.55798721
F173,3,21.43546754,27.85985355
F174,3,-0.925249216,-7.914362953
F175,2,-35.37705533,19.27252007
F176,2,-36.59309627,10.57079146
F177,2,-31.14427939,-26.22744212
F178,5,24.79913204,36.13294697
F179,3,6.175778028,-6.057042892
F180,2,-2.640827537,-11.86367575
F181,1,18.81297035,-30.60132216
F182,3,0.580582647,-2.972935361
F183,1,23.71648061,-36.74874595
F184,5,29.69193836,-19.83214684
F185,1,22.62467427,0.532785436
F186,4,33.82548116,26.61410402
F187,1,-29.95668957,22.13976966
F188,3,-3.799711695,10.8510984
F189,2,-33.87124789,-36.589095
F190,5,-3.39137251,-4.59236667
F191,3,23.20089497,23.8434744
F192,1,6.998785303,-1.18984384
F193,5,0.489041272,-11.6290025
F194,4,24.60651856,26.55676108
F195,1,-2.651016625,-10.5655055
F196,4,30.72598243,0.812973982
F197,5,28.16795054,20.4071101
F198,2,-2.475719781,-12.11445466
F199,3,1.348492221,-5.7070067
F200,1,-4.025924318,2.847827889
F201,4,-31.16545645,23.27219796
F202,2,-36.13455304,-23.12855688
F203,4,-15.10964126,4.308109494
F204,5,30.74936058,35.62683592
F205,3,26.58658512,-0.889665847
F206,4,-6.11376244,14.88383903
F207,2,2.523291166,-3.539702292
F208,2,27.37084151,-24.04287258
F209,3,32.81851716,24.20416108
F210,1,-23.7824435,-24.53879541
F211,1,-29.42985664,14.54962014
F212,3,-33.07697047,-37.46637584
F213,3,36.51006308,32.90494175
F214,4,28.02749843,32.19455791
F215,2,8.45787775,-8.815749835
F216,5,-4.686187612,2.669350053
F217,3,31.65872641,-3.38374151
F218,2,17.98445051,-33.50235392
