F001,10,-14.23412856,-7.424494552
F002,8,18.19584231,20.52096814
F003,9,-1.379839475,-5.365976201
F004,6,-34.05436604,-26.8753817
F005,6,26.68618991,8.296529801
F006,10,19.1420223,24.06365562
F007,9,-2.111116152,-15.17074596
F008,6,-34.0909171,34.50793299
F009,9,-23.30234965,32.05621031
F010,7,30.88903429,5.387973503
F011,8,1.297258235,28.64758234
F012,6,5.192994701,-10.01578397
F013,9,-27.09515787,-31.65287748
F014,6,6.434369802,36.57298922
F015,9,-33.641762,-28.14616795
F016,7,-26.27345886,28.83032884
F017,6,27.74789155,-30.3078492
F018,6,0.173004802,31.95855665
F019,10,-37.68996618,-29.65287392
F020,9,-21.38056732,-10.05184046
F021,9,-17.40420814,7.234055622
F022,8,7.326063116,28.51527038
F023,6,28.21467435,-23.20440874
F024,8,-31.06364418,-2.117616471
F025,7,-29.1806004,29.52624676
F026,7,-9.555896281,-27.91855384
F027,9,-33.6037592,18.43362777
F028,5,38.44082794,-13.60847615
F029,10,8.592453997,23.79361963
F030,6,-11.77335401,16.89978216
F031,8,34.72540314,12.81336677
F032,10,20.76386703,24.48858764
F033,8,-17.31463238,-28.39671829
F034,5,37.88609344,-29.52658535
F035,8,-17.11384278,29.16351982
F036,6,-29.9065396,2.928938427
F037,8,-10.51789871,-31.02326497
F038,5,28.00433323,4.097029062
F039,5,9.965681697,-10.11995398
F040,8,21.84492201,4.654001757
F041,6,-26.47181122,-8.492289031
F042,5,32.9381723,-16.1772306
F043,7,29.29171286,-6.584333756
F044,7,28.15727424,38.72260968
F045,7,37.83737245,-21.01653029
F046,9,0.200554448,-6.174569862
F047,10,25.59922422,15.83662192
F048,6,36.37533448,-31.14410709
F049,6,29.06118366,-12.79765781
F050,10,14.90634507,7.769439219
F051,6,-39.89913224,-28.07187921
F052,7,-9.358703648,38.94170689
F053,5,-21.76081927,-32.65592841
F054,8,-15.65428965,-20.49006343
F055,9,20.99548442,19.40279092
F056,6,26.2818542,7.300432269
F057,8,-39.75055847,-28.61918442
F058,7,-25.45153758,-29.14938648
F059,5,23.39859295,-14.0002547
F060,9,-37.82935787,9.725749004
F061,3,-30.28774431,35.56282904
F062,1,33.53411343,-9.739550477
F063,4,-30.97442823,37.07922258
F064,3,-3.905091796,9.763695166
F065,2,26.74053995,-28.26659203
F066,5,8.792506821,22.6420805
F067,3,30.93686857,28.10527123
F068,1,-23.13383426,16.08089984
F069,3,12.15635642,-28.29102133
F070,4,-3.916194755,-4.260708303
F071,4,38.60749822,11.15153629
F072,5,-7.002102225,-9.843922254
F073,5,25.10573952,15.87172886
F074,3,4.611719858,35.71552414
F075,1,-20.1297297,-18.71774266
F076,5,-7.296354615,1.26886648
F077,2,-16.90307858,-11.07571904
F078,3,-28.97947199,-13.1262195
F079,1,-3.150978414,19.72975233
F080,2,-13.2353563,-33.83029915
F081,3,-5.719374899,-24.49664099
F082,5,38.03678637,39.28667503
F083,3,23.54042807,-11.46878442
F084,5,-10.02869523,-5.78637122
F085,4,-37.23485717,-13.99130832
F086,5,5.351042172,-6.347044254
F087,5,39.73193062,8.649577857
F088,5,-21.41858665,34.19889638
F089,5,0.138491603,-16.59933894
F090,1,13.90159811,18.7063059
F091,3,-12.14206523,4.35056562
F092,3,16.5764104,33.39922809
F093,1,-14.83204162,-6.187720196
F094,5,21.11097364,22.23664446
F095,5,22.33450547,-4.633811617
F096,1,-31.67713885,4.666843437
F097,1,5.500363793,-20.04831446
F098,3,23.00450114,5.707663143
F099,3,-16.3218302,19.87233101
F100,3,27.53880787,30.21176588
F101,2,8.145438826,-10.75356184
F102,3,-16.3874749,38.28091505
F103,4,-11.16084122,-21.72637197
F104,5,15.8787318,-6.921408925
F105,1,16.39133577,33.9239576
F106,5,6.668487076,39.61031911
F107,3,2.97614966,-0.411281856
F108,1,-37.82789429,15.22651152
F109,4,-7.156846578,-4.560371211
F110,1,-16.28541955,18.48364057
F111,3,-4.061289469,-4.230016807
F112,2,13.57629509,18.22135975
F113,3,-39.20578316,-5.639320448
F114,4,-0.838343123,4.534076513
F115,5,37.99385939,-4.972672355
F116,4,3.29579631,12.58356185
F117,4,-21.0515429,0.964837317
F118,4,-6.296957497,30.62583512
F119,5,7.344661891,35.12502953
F120,1,-23.27453567,9.535537217
F121,5,1.37019512,-29.85791266
F122,5,-6.968174828,-34.12497512
F123,5,32.33912143,-2.52670825
F124,3,20.32803386,-13.55138335
F125,3,8.84252659,-18.58506305
F126,2,1.18989279,14.69235926
F127,5,-37.67824072,39.69832623
F128,2,15.25181345,8.442540702
F129,5,-15.85773506,33.33971222
F130,5,25.53549145,10.73476442
F131,2,33.83813481,-34.18657372
F132,3,-6.601311692,-1.861787297
F133,4,6.270352924,-14.90702189
F134,1,26.00740455,12.95383097
F135,5,17.51207881,14.22406686
F136,5,-20.77834751,26.5020091
F137,1,25.35869615,-5.631907651
F138,2,13.09125551,-21.07446559
F139,1,18.65395886,-39.82411122
F140,2,-12.44661497,-37.3566794
F141,4,-18.77743803,-8.00696561
F142,5,4.399738789,-22.45073285
F143,3,-12.85485083,-16.18269849
F144,1,-5.000019965,29.41587403
F145,2,-1.786914609,-35.86491653
F146,3,-32.95049168,-3.224888465
F147,2,25.69438499,-2.040513298
F148,1,37.01626941,33.88184304
F149,5,27.9444478,-12.23626001
F150,3,-38.9200152,-21.65927229
F151,1,-25.26180773,-28.42254158
F152,4,-16.5670293,-6.694332985
F153,4,4.505688402,-36.29076321
F154,4,-30.87373311,-34.2462986
F155,5,-17.70336687,-1.641422551
F156,2,-20.85656717,0.533049369
F157,1,-27.66425704,-8.616971649
F158,1,6.645236784,-31.27113375
F159,2,-34.35991706,-30.81057505
F160,4,28.06864844,-9.016697229
F161,4,-7.184459984,14.53180733
F162,1,-2.861917154,28.85983138
F163,4,22.02457283,-8.754789738
F164,1,32.90723635,-37.20666203
F165,1,-15.0439365,-5.034393089
F166,3,-2.052291382,-17.83426654
F167,2,-4.543031499,-1.002818316
F168,4,20.72251516,-38.19266983
F169,2,-39.07567349,21.87650113
F170,2,-27.90550634,-13.74686349
F171,5,-34.76013882,0.140424822
F172,1,21.26773375,-4.804554775
F173,1,29.15418692,-1.101715748
F174,4,-1.652295656,-36.22215792
F175,5,21.32049106,4.289261153
F176,2,22.16716336,-34.47513774
F177,1,28.78627984,-39.27393999
F178,3,-4.491845014,20.10039617
F179,5,-38.23023224,30.2090205
F180,3,-31.08762233,5.307633283
F181,2,-35.78341669,33.61354144
F182,4,37.20289767,33.41486378
F183,2,22.74060925,18.9278031
F184,3,16.08143386,-4.75710399
F185,1,10.13613139,-12.06167617
F186,1,-11.93091765,4.417135246
F187,4,-23.59192653,12.024357
F188,1,-30.10013581,24.57124149
F189,5,13.20672896,9.108525842
F190,3,-21.86237255,-6.971568884
F191,4,-10.51774028,6.976461997
F192,3,-0.899206533,-16.35249593
F193,2,13.38727188,23.9310907
F194,1,0.207281077,-37.22694114
F195,1,38.04578328,30.82996174
F196,3,-30.46140226,9.78264552
F197,5,4.358483815,-23.52626886
F198,5,37.22156391,35.24797128
F199,4,-18.47175767,-6.645563518
F200,1,-20.92431727,16.93071026
F201,1,35.39746123,-4.860472263
F202,3,-4.940158168,-17.11717038
F203,3,-28.37179338,-14.69245139
F204,1,27.15497621,33.6063397
F205,4,-34.74379339,10.71576563
F206,5,37.76416887,37.32382958
F207,1,-31.58824882,29.17747821
F208,2,17.56709608,29.73109768
F209,2,38.03456953,5.835432618
F210,1,39.33408705,32.77295867
F211,3,21.34613968,-32.56013063
F212,4,-39.13464466,-4.796147383
F213,2,-30.14599556,21.9973563
F214,3,21.79488668,-18.92802976
F215,2,24.84530944,-2.341515176
F216,5,1.577741714,-24.19712665
F217,1,-22.19116073,-3.632066537
F218,3,-0.860209396,29.42697255
F219,4,-5.410324119,-20.6708186
F220,1,-27.03464549,30.16945736
F221,2,30.13821129,2.554889897
F222,4,33.81447032,-34.36085935
F223,1,-30.9163116,-15.72784077
F224,4,1.182847684,35.54677425
F225,2,-7.905691077,-22.00781409
F226,1,12.47289189,-22.22752661
F227,5,-5.577394031,19.37448763
F228,3,32.77977887,-8.963004698
F229,1,-14.93389996,22.41751771
F230,4,21.97361323,11.49877421
F231,3,-6.023182011,-28.1217968
F232,5,-5.042005372,30.41388002
F233,4,29.87330192,13.96708831
F234,1,-15.85184805,39.27554994
F235,3,30.83534342,24.37526654
F236,2,23.76793162,12.31882635
F237,3,-10.18476169,1.101389101
F238,2,23.03011649,36.5704873
F239,2,24.64118531,6.023229308
F240,3,-27.68573723,8.233018001
F241,5,-37.14551175,3.554769583
F242,3,-31.17201866,21.15263375
F243,4,1.217862135,-3.191888987
F244,4,-37.75537737,-17.87473792
F245,3,-27.3717199,13.32124978
F246,1,11.65796883,-17.56735274
F247,4,13.72303279,39.69431884
F248,3,1.119451738,-8.277573303
F249,3,-29.23642561,37.52228655
F250,4,-12.7479981,37.55312416
F251,5,10.71418119,35.14088352
F252,5,-39.57771895,-16.2534493
F253,5,-19.78100045,-28.34829879
F254,1,-14.37427473,0.982986489
F255,4,7.65118449,-12.79688039
F256,5,-17.87126905,22.88545575
F257,2,5.629832401,22.9697056
F258,2,-34.11202821,37.79849062
F259,3,-5.058361759,-1.947527952
F260,4,18.36777386,37.23521714
F261,5,-1.395210192,-14.01421749
F262,1,26.65193611,-4.384223974
F263,3,-17.45995434,2.282256741
F264,3,-23.9356688,-33.693613
F265,3,27.32364874,-32.05278816
F266,3,-31.82942196,-30.66008298
F267,5,19.59294312,-24.2782526
F268,3,-35.28440869,10.82150174
F269,2,-32.52612504,38.1768468
F270,4,12.4816041,-3.740724168
F271,4,-7.278258645,-7.083981555
F272,1,14.46408893,25.81528057
F273,3,-37.31566883,29.22700036
F274,4,-15.294947,-20.13672168
F275,4,-16.9703151,39.30553949
F276,2,29.63431914,-16.27983116
F277,1,-14.3786688,-32.53253902
F278,3,-33.40373535,-33.12993757
F279,1,27.65208774,-23.92566638
F280,4,-37.46469792,33.18059586
F281,4,16.54900032,38.42416534
F282,4,9.710047315,20.44226786
F283,1,5.046435941,20.72586767
F284,1,-37.51943292,-15.51533395
F285,1,11.93571069,16.04293639
F286,4,26.07650299,30.5638524
F287,4,-22.32427131,11.13659917
F288,5,38.16847847,-28.00860834
F289,3,-37.93525559,24.59966915
F290,4,-18.26823811,-37.96144494
F291,4,32.78650403,-37.60581456
F292,4,-16.7180665,-11.23026578
F293,1,19.44694081,35.51270282
F294,5,8.264805925,2.092620869
F295,5,22.76289606,-36.49460175
F296,3,-35.27153882,10.7925154
F297,2,-27.68011731,-39.29981285
F298,4,-32.10615574,-37.82781465
F299,3,9.929750297,-0.74236615
F300,5,11.01933524,0.742421701
